IMDB ID,Start Timestamp,End Timestamp,Dialogue
The.Avengers,"00:20:10,468","00:20:11,713",<i>to a handful of freaks.</i>
The.Avengers,"00:20:11,845","00:20:13,754",I'm not leaving anything to anyone.
The.Avengers,"00:20:13,972","00:20:16,178",We need a response team.
The.Avengers,"00:20:16,433","00:20:19,138","These people may be isolated, unbalanced even"
The.Avengers,"00:20:19,353","00:20:23,516",but I believe with the right push they can be exactly what we need.
The.Avengers,"00:20:23,816","00:20:25,096",<i>You believe?</i>
The.Avengers,"00:20:25,317","00:20:28,900","<i>War isn't won by sentiment, Director.</i>"
The.Avengers,"00:20:29,613","00:20:32,946","No, it's won by soldiers."
The.Avengers,"00:20:52,595","00:20:54,387",<i>There's not enough time.</i>
The.Avengers,"00:20:54,598","00:20:56,140",<i>I got to put her in the water!</i>
The.Avengers,"00:21:01,521","00:21:02,552",<i>You won't be alone.</i>
The.Avengers,"00:21:03,147","00:21:04,642","<i>Oh, my God.</i>"
The.Avengers,"00:21:05,108","00:21:06,270",<i>This guy is still alive!</i>
The.Avengers,"00:21:31,051","00:21:32,795",Trouble sleeping?
The.Avengers,"00:21:34,138","00:21:36,807","I slept for 70 years, sir. I think I've had my fill."
The.Avengers,"00:21:38,351","00:21:42,265","Then you should be out, celebrating, seeing the world."
The.Avengers,"00:21:48,111","00:21:50,946","When I went under, the world was at war."
The.Avengers,"00:21:51,156","00:21:52,983","I wake up, they say we won."
The.Avengers,"00:21:53,699","00:21:55,242",They didn't say what we lost.
The.Avengers,"00:21:55,827","00:21:58,152",We've made some mistakes along the way.
The.Avengers,"00:21:58,579","00:22:00,240","Some, very recently."
The.Avengers,"00:22:01,791","00:22:02,989","Are you here with a mission, sir?"
The.Avengers,"00:22:03,126","00:22:04,122",I am.
The.Avengers,"00:22:04,252","00:22:05,912",Trying to get me back in the world?
The.Avengers,"00:22:06,421","00:22:08,081",Trying to save it.
The.Avengers,"00:22:12,761","00:22:14,754",HYDRA's secret weapon.
The.Avengers,"00:22:14,972","00:22:17,048",Howard Stark fished that out of the ocean
The.Avengers,"00:22:17,183","00:22:18,297",when he was looking for you.
The.Avengers,"00:22:18,851","00:22:20,511",He thought what we think.
The.Avengers,"00:22:20,769","00:22:24,897",The Tesseract could be the key to unlimited sustainable energy.
The.Avengers,"00:22:25,357","00:22:29,189",That's something the world sorely needs.
The.Avengers,"00:22:30,696","00:22:31,859",Who took it from you?
The.Avengers,"00:22:32,073","00:22:33,483",He's called Loki.
The.Avengers,"00:22:33,699","00:22:36,321",He's not from around here.
The.Avengers,"00:22:36,786","00:22:38,862",There's a lot we'll have to bring you up to speed on
The.Avengers,"00:22:38,997","00:22:40,195",if you're in.
The.Avengers,"00:22:41,124","00:22:43,164",The world has gotten even stranger
The.Avengers,"00:22:43,293","00:22:44,372",than you already know.
The.Avengers,"00:22:44,878","00:22:47,452","At this point, I doubt anything would surprise me."
The.Avengers,"00:22:48,089","00:22:49,749",Ten bucks says you're wrong.
The.Avengers,"00:22:51,509","00:22:52,884",There's a debriefing packet
The.Avengers,"00:22:53,011","00:22:55,383",waiting for you back at your apartment.
The.Avengers,"00:22:57,766","00:22:59,675",Is there anything you can tell us about the Tesseract
The.Avengers,"00:22:59,810","00:23:01,008",that we ought to know now?
The.Avengers,"00:23:01,311","00:23:03,600",You should have left it in the ocean.
The.Avengers,"00:23:36,348","00:23:39,218",<i>Good to go on this end. The rest is up to you.</i>
The.Avengers,"00:23:39,434","00:23:40,763",<i>You disconnected the transmission lines?</i>
The.Avengers,"00:23:40,894","00:23:41,889",<i>Are we off the grid?</i>
The.Avengers,"00:23:42,019","00:23:44,178",Stark Tower is about to become a beacon
The.Avengers,"00:23:44,355","00:23:45,814",of self-sustaining clean energy.
The.Avengers,"00:23:45,940","00:23:47,980","<i>Well, assuming the arc reactor takes over</i>"
The.Avengers,"00:23:48,109","00:23:49,307",<i>and it actually works.</i>
The.Avengers,"00:23:49,694","00:23:50,975",<i>I assume.</i>
The.Avengers,"00:23:51,488","00:23:52,484",Light her up.
The.Avengers,"00:23:58,036","00:23:59,032",<i>How does it look?</i>
The.Avengers,"00:23:59,204","00:24:01,874","Like Christmas, but with more me."
The.Avengers,"00:24:02,082","00:24:03,826",<i>We've got to go wider on the public awareness campaign.</i>
The.Avengers,"00:24:04,043","00:24:05,074",<i>You need to do some press.</i>
