IMDB ID,Start Timestamp,End Timestamp,Dialogue
Pulp.Fiction,"00:08:22,042","00:08:23,971",What do they call a Big Mac ?
Pulp.Fiction,"00:08:24,042","00:08:27,340","Big Mac's a Big Mac, but they call it Le Big Mac."
Pulp.Fiction,"00:08:27,411","00:08:30,539",Le Big Mac.
Pulp.Fiction,"00:08:30,612","00:08:34,780",- What do they call a Whopper ? - I don't know. I didn't go into Burger King.
Pulp.Fiction,"00:08:34,852","00:08:38,290",- You know what they put on French fries in Holland instead of ketchup ? - What ?
Pulp.Fiction,"00:08:38,361","00:08:41,349",- Mayonnaise. - Goddamn !
Pulp.Fiction,"00:08:41,431","00:08:45,729","- I seen 'em do it, man. They fuckin' drown 'em in that shit. - Yuck."
Pulp.Fiction,"00:08:48,401","00:08:51,699",We should have shotguns for this kind of deal.
Pulp.Fiction,"00:08:54,670","00:08:57,439",- How many up there ? - Three or four.
Pulp.Fiction,"00:08:57,510","00:09:01,098",- That's countin' our guy ? - Not sure.
Pulp.Fiction,"00:09:01,179","00:09:04,577",- So that means that it could be up to five guys up there ? - It's possible.
Pulp.Fiction,"00:09:04,649","00:09:07,008",We should have fuckin' shotguns.
Pulp.Fiction,"00:09:07,080","00:09:09,749",- What's her name ? - Mia.
Pulp.Fiction,"00:09:09,819","00:09:14,017",- Mia. How did Marsellus and her meet ? - I don't know.
Pulp.Fiction,"00:09:14,089","00:09:17,687",However people meet people. She used to be a actress.
Pulp.Fiction,"00:09:17,758","00:09:20,247","Oh, really ? She do anything I'd have seen ?"
Pulp.Fiction,"00:09:20,329","00:09:24,767",- I think her biggest deal was she starred in a pilot. - Pilot ? What's a pilot ?
Pulp.Fiction,"00:09:24,839","00:09:28,357","- Well, you know the shows on TV ? - I don't watch TV."
Pulp.Fiction,"00:09:28,439","00:09:32,067","Yeah, but you are aware that there is an invention called television,"
Pulp.Fiction,"00:09:32,138","00:09:35,236","- and on this invention they show shows, right ? - Yeah."
Pulp.Fiction,"00:09:35,308","00:09:39,716",The way they pick TV shows is they make one show. That show's called a pilot.
Pulp.Fiction,"00:09:39,777","00:09:42,716",Then they show that one show to the people who pick shows...
Pulp.Fiction,"00:09:42,788","00:09:45,717","and on the strength of that one show, they decide if they wanna make more shows."
Pulp.Fiction,"00:09:45,787","00:09:50,316","Some get chosen and become television programs. Some don't, become nothin'."
Pulp.Fiction,"00:09:50,387","00:09:53,585",She starred in one of the ones that became nothing.
Pulp.Fiction,"00:09:53,656","00:09:56,425",You remember Antwan Rockamora ?
Pulp.Fiction,"00:09:56,496","00:10:00,324","Half-black, half-Samoan. Used to call him ""Tony Rocky Horror."""
Pulp.Fiction,"00:10:00,397","00:10:03,795","- Yeah, maybe. Fat, right ? - I wouldn't go so far as to call the brother fat."
Pulp.Fiction,"00:10:03,867","00:10:06,706","I mean, he got a weight problem. What's a nigger gonna do ? He's Samoan."
Pulp.Fiction,"00:10:06,776","00:10:11,204",- I think I know who you mean. What about him ? - Marsellus fucked him up good.
Pulp.Fiction,"00:10:11,275","00:10:15,503",Word 'round the campfire is it was on account of Marsellus Wallace's wife.
Pulp.Fiction,"00:10:23,655","00:10:27,683","- So what he'd do ? Fuck her ? - No, no, no, no, no. Nothin' that bad."
Pulp.Fiction,"00:10:27,755","00:10:31,453","- Well, then what then ? - He gave her a foot massage."
Pulp.Fiction,"00:10:33,694","00:10:35,963",A foot massage ?
Pulp.Fiction,"00:10:36,035","00:10:38,094",- That's it ? - Mm-hmm.
Pulp.Fiction,"00:10:38,174","00:10:40,103",Then what'd Marsellus do ?
Pulp.Fiction,"00:10:40,175","00:10:43,333",Sent a couple cats over to his place. They took him out on his patio.
Pulp.Fiction,"00:10:43,404","00:10:47,342",Threw his ass over the balcony. Nigger fell four stories.
Pulp.Fiction,"00:10:47,413","00:10:51,471","He had a little garden down at the bottom enclosed in glass, like a greenhouse."
Pulp.Fiction,"00:10:51,553","00:10:53,812",Nigger fell through that.
Pulp.Fiction,"00:10:53,884","00:10:56,823","Since then, he kind of developed a speech impediment."
Pulp.Fiction,"00:10:58,294","00:11:01,023",- That's a damn shame. - Hmm.
Pulp.Fiction,"00:11:05,732","00:11:09,530","- But still, you play with matches, you get burned. - What do you mean ?"
Pulp.Fiction,"00:11:09,602","00:11:13,760",You don't be givin' Marsellus Wallace's new bride a foot massage.
Pulp.Fiction,"00:11:13,832","00:11:16,301",You don't think he overreacted ?
Pulp.Fiction,"00:11:16,373","00:11:21,242","Antwan didn't expect Marsellus to react the way he did, but he had to expect a reaction."
Pulp.Fiction,"00:11:21,312","00:11:25,470",It was a foot massage. A foot massage is nothin'. I give my mother a foot massage.
Pulp.Fiction,"00:11:25,551","00:11:29,069",It's laying your hands in a familiar way on Marsellus's new wife.
Pulp.Fiction,"00:11:29,152","00:11:34,051","I mean, is it as bad as eatin' her pussy out ? No, but it's the same fuckin' ballpark."
Pulp.Fiction,"00:11:34,122","00:11:36,211","Whoa, stop right there. Eatin' the bitch out..."
Pulp.Fiction,"00:11:36,291","00:11:38,880",and givin' the bitch a foot massage ain't even the same fucking thing.
Pulp.Fiction,"00:11:38,961","00:11:42,899",- It's not. It's the same ballpark. - Ain't no fuckin' ballpark neither.
Pulp.Fiction,"00:11:42,961","00:11:45,900","Now, look, maybe your method of massage differs from mine."
Pulp.Fiction,"00:11:45,970","00:11:49,728",But touchin' his wife's feet and sticking your tongue in the holiest of holies...
Pulp.Fiction,"00:11:49,800","00:11:54,068",ain't the same fuckin' ballpark; it ain't the same league; it ain't the same fuckin' sport.
Pulp.Fiction,"00:11:54,140","00:11:58,008",- Foot massages don't mean shit ! - Have you ever given a foot massage ?
Pulp.Fiction,"00:11:58,080","00:12:01,168",Don't be tellin' me about foot massages.
Pulp.Fiction,"00:12:01,249","00:12:03,908",- I'm the foot fuckin' master. - You given a lot of them ?
Pulp.Fiction,"00:12:03,979","00:12:08,217","Shit, yeah ! Got my technique down and everything. I don't be ticklin' or nothin'."
Pulp.Fiction,"00:12:08,289","00:12:10,948",Would you give a guy a foot massage ?
Pulp.Fiction,"00:12:12,359","00:12:15,058",- Fuck you.
Pulp.Fiction,"00:12:15,129","00:12:18,217",- You give 'em a lot ? - Fuck you.
Pulp.Fiction,"00:12:18,299","00:12:21,557","- You know, I'm kind of tired. I could use a foot massage. - Yo, yo, yo, man."
Pulp.Fiction,"00:12:21,638","00:12:24,826",You best back off. I'm gettin' a little pissed here.
Pulp.Fiction,"00:12:25,908","00:12:28,467","- This is the door. - Yeah, it is."
Pulp.Fiction,"00:12:31,238","00:12:33,867",What time you got ?
Pulp.Fiction,"00:12:33,947","00:12:36,066",7:22 in the a.m.
Pulp.Fiction,"00:12:36,148","00:12:39,706","No, it ain't quite time yet. Come on. Let's hang back."
Pulp.Fiction,"00:12:47,287","00:12:51,055","Look, just 'cause I wouldn't give no man a foot massage don't make it right..."
Pulp.Fiction,"00:12:51,127","00:12:54,325","for Marsellus to throw Antwan off a building into a glass motherfuckin' house,"
Pulp.Fiction,"00:12:54,397","00:12:57,126",fuckin' up the way the nigger talks; that shit ain't right.
Pulp.Fiction,"00:12:57,196","00:13:01,434","Motherfucker do that shit to me, he better paralyze my ass, 'cause I kill the motherfucker."
Pulp.Fiction,"00:13:01,506","00:13:06,465","I ain't sayin' it's right, but you sayin' a massage don't mean nothin'. I'm sayin' it does."
Pulp.Fiction,"00:13:06,546","00:13:11,175","Now, look, I've given a million ladies a million foot massages, and they all meant somethin'."
Pulp.Fiction,"00:13:11,246","00:13:14,974","We act like they don't, but they do. That's what's so fuckin' cool about them."
Pulp.Fiction,"00:13:15,055","00:13:17,144",There's a sensuous thing goin' on...
Pulp.Fiction,"00:13:17,216","00:13:20,444","where you don't talk about it, but you know it and she knows it."
Pulp.Fiction,"00:13:20,526","00:13:25,585",Fuckin' Marsellus knew it. And Antwan should've fuckin' better known better.
Pulp.Fiction,"00:13:25,665","00:13:30,063","That's his fuckin' wife, man. This ain't a man with a sense of humor about this shit."
Pulp.Fiction,"00:13:30,135","00:13:32,924",You know what I'm sayin' ?
Pulp.Fiction,"00:13:33,004","00:13:34,933",It's an interestin' point.
Pulp.Fiction,"00:13:35,005","00:13:36,934",Come on. Let's get into character.
Pulp.Fiction,"00:13:43,914","00:13:45,883",- What's her name again ? - Mia.
Pulp.Fiction,"00:13:45,943","00:13:48,971",- Mia. - Why you so interested in big man's wife ?
Pulp.Fiction,"00:13:49,053","00:13:54,282","He's goin' out of town, Florida. And he asked me if I'd take care of her while he's gone."
Pulp.Fiction,"00:13:54,353","00:13:58,311","- Take care of her ? - No, man. Just take her out."
Pulp.Fiction,"00:13:58,393","00:14:01,761",Show her a good time. Make sure she don't get lonely.
Pulp.Fiction,"00:14:01,833","00:14:04,352",You're gonna be takin' Mia Wallace out on a date ?
Pulp.Fiction,"00:14:04,432","00:14:07,061",It is not a date.
Pulp.Fiction,"00:14:07,132","00:14:11,230",It's just like if you were gonna take your buddy's wife to a movie or somethin'.
Pulp.Fiction,"00:14:11,303","00:14:14,831","- It's just good company, that's all."
Pulp.Fiction,"00:14:18,842","00:14:23,611",- It's not a date. It's definitely not a date.
Pulp.Fiction,"00:14:29,951","00:14:33,809","Hey, kids. How you boys doin' ?"
Pulp.Fiction,"00:14:33,881","00:14:36,550","Hey, keep chillin'."
Pulp.Fiction,"00:14:42,730","00:14:45,519",You know who we are ?
Pulp.Fiction,"00:14:45,601","00:14:49,549","We're associates of your business partner, Marsellus Wallace."
Pulp.Fiction,"00:14:49,631","00:14:52,659","You do remember your business partner, don't you ?"
Pulp.Fiction,"00:14:55,370","00:14:58,309","Now, let me take a wild guess here."
Pulp.Fiction,"00:15:00,339","00:15:03,367","- You're Brett, right ? - Yeah."
Pulp.Fiction,"00:15:03,450","00:15:07,778","I thought so. You remember your business partner Marsellus Wallace,"
Pulp.Fiction,"00:15:07,850","00:15:09,679","don't ya, Brett ?"
Pulp.Fiction,"00:15:09,749","00:15:11,408","Yeah, I remember."
Pulp.Fiction,"00:15:11,489","00:15:15,817",Good. Looks like me and Vincent caught you boys at breakfast.
Pulp.Fiction,"00:15:15,888","00:15:18,517",Sorry about that. Whatcha havin' ?
Pulp.Fiction,"00:15:18,588","00:15:20,557",Hamburgers.
Pulp.Fiction,"00:15:20,629","00:15:24,727",Hamburgers ! The cornerstone of any nutritious breakfast.
Pulp.Fiction,"00:15:26,099","00:15:28,398",What kind of hamburgers ?
Pulp.Fiction,"00:15:28,468","00:15:30,197","- Uh, ch-cheeseburgers. - No, no, no."
Pulp.Fiction,"00:15:30,268","00:15:33,366","Where'd you get 'em ? McDonald's, Wendy's, Jack-in-the-Box ?"
Pulp.Fiction,"00:15:33,437","00:15:36,236","- Where ? - Uh, Big Kahuna Burger."
Pulp.Fiction,"00:15:36,307","00:15:39,435",Big Kahuna Burger ! That's that Hawaiian burger joint.
Pulp.Fiction,"00:15:39,518","00:15:43,446",I hear they got some tasty burgers. I ain't never had one myself. How are they ?
Pulp.Fiction,"00:15:43,518","00:15:46,217",They're-- They're good.
Pulp.Fiction,"00:15:46,287","00:15:48,916",You mind if I try one of yours ?
Pulp.Fiction,"00:15:48,987","00:15:51,426","- This is yours here, right ? - Yeah."
Pulp.Fiction,"00:15:59,666","00:16:01,525",Mmmm.
Pulp.Fiction,"00:16:01,597","00:16:04,725",This is a tasty burger ! Vincent !
Pulp.Fiction,"00:16:04,806","00:16:07,325",You ever had a Big Kahuna burger ?
Pulp.Fiction,"00:16:08,335","00:16:10,864",Want a bite ? They're real tasty.
Pulp.Fiction,"00:16:10,946","00:16:14,374","- I ain't hungry. - Well, if you like burgers, give 'em a try sometime."
Pulp.Fiction,"00:16:14,446","00:16:18,274","Me, I can't usually get 'em 'cause my girlfriend's a vegetarian,"
Pulp.Fiction,"00:16:18,345","00:16:21,473",which pretty much makes me a vegetarian.
Pulp.Fiction,"00:16:21,555","00:16:24,713",But I do love the taste of a good burger. Mmmm.
Pulp.Fiction,"00:16:24,785","00:16:29,314",You know what they call a Quarter-Pounder with Cheese in France ?
Pulp.Fiction,"00:16:29,394","00:16:31,453","- No. - Tell 'em, Vincent."
Pulp.Fiction,"00:16:31,524","00:16:35,552",- A Royale with Cheese. - A Royale with Cheese.
Pulp.Fiction,"00:16:35,634","00:16:39,092",You know why they call it that ?
Pulp.Fiction,"00:16:39,174","00:16:42,232","Uh, because of the metric system ?"
Pulp.Fiction,"00:16:43,304","00:16:46,602",Check out the big brain on Brett !
Pulp.Fiction,"00:16:46,673","00:16:50,011",You're a smart motherfucker. That's right. The metric system.
Pulp.Fiction,"00:16:52,354","00:16:54,473",- What's in this ? - Sprite.
Pulp.Fiction,"00:16:54,554","00:16:56,483",Sprite. Good.
Pulp.Fiction,"00:16:56,553","00:17:00,421",You mind if I have some of your tasty beverage to wash this down with ?
Pulp.Fiction,"00:17:00,493","00:17:03,352",Go right ahead.
Pulp.Fiction,"00:17:14,802","00:17:17,631",That hit the spot.
Pulp.Fiction,"00:17:17,702","00:17:21,760",You. Flock of Seagulls. You know why we're here ?
Pulp.Fiction,"00:17:21,842","00:17:25,370",- Why don't you tell my man Vince here where you got the shit hid. - It's over--
Pulp.Fiction,"00:17:25,452","00:17:29,040",I don't remember askin' you a goddamned thing !
Pulp.Fiction,"00:17:32,751","00:17:34,550",You were sayin' ?
Pulp.Fiction,"00:17:34,621","00:17:36,680",It's in the cupboard.
Pulp.Fiction,"00:17:39,461","00:17:42,430","N-No, the one by your kn-knees."
Pulp.Fiction,"00:18:03,320","00:18:05,609",We happy ?
Pulp.Fiction,"00:18:05,690","00:18:08,549",Vincent ?
Pulp.Fiction,"00:18:08,619","00:18:11,318","- We happy ? - Yeah, we happy."
Pulp.Fiction,"00:18:13,388","00:18:17,686","Look, I'm sorry, uh, l-- I didn't get your name."
Pulp.Fiction,"00:18:17,758","00:18:20,956",I got yours. Vincent. Right ? B-But I never got yours.
Pulp.Fiction,"00:18:21,029","00:18:26,368","- My name's Pitt, and your ass ain't talkin' your way outta this shit. - No, no, no."
Pulp.Fiction,"00:18:27,838","00:18:30,777",I just want you to know how--
Pulp.Fiction,"00:18:33,408","00:18:36,896",I just want you to know how sorry we are th-that things got so fucked up...
Pulp.Fiction,"00:18:36,978","00:18:39,177",with us and Mr. Wallace.
Pulp.Fiction,"00:18:39,248","00:18:43,747",W-We got into this thing with the best intentions. Really. I never--
Pulp.Fiction,"00:18:43,817","00:18:47,215","Oh, I'm sorry, did I break your concentration ?"
Pulp.Fiction,"00:18:47,287","00:18:49,886",- I didn't mean to do that. Please.
Pulp.Fiction,"00:18:49,956","00:18:55,125","Continue. You were saying something about ""best intentions."""
Pulp.Fiction,"00:18:56,537","00:19:00,435","What's the matter ? Oh, you were finished !"
Pulp.Fiction,"00:19:00,506","00:19:03,235","Oh, well, allow me to retort."
Pulp.Fiction,"00:19:06,775","00:19:09,763",What does Marsellus Wallace look like ?
Pulp.Fiction,"00:19:09,845","00:19:12,034",What ?
Pulp.Fiction,"00:19:12,115","00:19:15,373",- What country you from ? - What ?
Pulp.Fiction,"00:19:15,445","00:19:19,713","- ""What"" ain't no country I ever heard of. They speak English in What ? - W-What ?"
Pulp.Fiction,"00:19:19,785","00:19:22,484","- English, motherfucker ! Do you speak it ? - Yes !"
Pulp.Fiction,"00:19:22,555","00:19:24,254",- Then you know what I'm sayin' ! - Yes.
Pulp.Fiction,"00:19:24,324","00:19:27,762",Describe what Marsellus Wallace looks like !
Pulp.Fiction,"00:19:27,824","00:19:30,453","- What ? l-- - Say ""what"" again !"
Pulp.Fiction,"00:19:30,535","00:19:34,463","Say ""what"" again ! I dare ya ! I double dare you, motherfucker !"
Pulp.Fiction,"00:19:34,534","00:19:38,432","- Say ""what"" one more goddamn time ! - H-H-He's black."
Pulp.Fiction,"00:19:38,504","00:19:40,833",- Go on ! - He's bald !
Pulp.Fiction,"00:19:40,904","00:19:43,633",- Does he look like a bitch ? - What ?
Pulp.Fiction,"00:19:45,373","00:19:49,401",Does he look... Iike a bitch ?
Pulp.Fiction,"00:19:49,484","00:19:52,712",- No ! - Then why you tryin' to fuck him like a bitch ?
Pulp.Fiction,"00:19:52,784","00:19:56,412","- I didn't. - Yes, you did. Yes, you did, Brett !"
Pulp.Fiction,"00:19:56,493","00:19:58,652","- You tried to fuck him.- No, no."
Pulp.Fiction,"00:19:58,723","00:20:03,992",But Marsellus Wallace don't like to be fucked by anybody except Mrs. Wallace.
Pulp.Fiction,"00:20:04,062","00:20:07,120","- You read the Bible, Brett ? - Yes !"
Pulp.Fiction,"00:20:07,203","00:20:11,762","Well, there's this passage I got memorized. Sort of fits this occasion."
Pulp.Fiction,"00:20:11,832","00:20:14,171",Ezekiel 25:17.
Pulp.Fiction,"00:20:14,242","00:20:17,540","""The path of the righteous man..."
Pulp.Fiction,"00:20:17,612","00:20:21,540",is beset on all sides by the inequities of the selfish...
Pulp.Fiction,"00:20:21,611","00:20:24,550",and the tyranny of evil men.
Pulp.Fiction,"00:20:24,612","00:20:29,551","Blessed is he who, in the name of charity and goodwill,"
Pulp.Fiction,"00:20:29,622","00:20:32,780","shepherds the weak through the valley of darkness,"
Pulp.Fiction,"00:20:32,861","00:20:35,520",for he is truly his brother's keeper...
