IMDB ID,Start Timestamp,End Timestamp,Dialogue
The.Dark.Knight,"00:15:21,906","00:15:24,658","Carbon fiber, .28 caliber, made in china."
The.Dark.Knight,"00:15:24,826","00:15:26,368","If you wanna kill a public servant, mr. Maroni..."
The.Dark.Knight,"00:15:26,536","00:15:28,742",...i recommend you buy american.
The.Dark.Knight,"00:15:29,664","00:15:32,285","Get him out of here. - but, your honor, I'm not done."
The.Dark.Knight,"00:15:36,004","00:15:39,289","We'll never be able to link the gun to Maroni, so we can't charge him."
The.Dark.Knight,"00:15:39,465","00:15:42,252","But they're trying to kill you, means we're getting to them."
The.Dark.Knight,"00:15:42,427","00:15:45,546","I'm glad you're so pleased, Rachel. I'm fine, by the way."
The.Dark.Knight,"00:15:45,722","00:15:47,430","Come on, Harvey. you're Gotham's da."
The.Dark.Knight,"00:15:47,598","00:15:50,434","You're not getting shot at, you're not doing your job right."
The.Dark.Knight,"00:15:50,601","00:15:51,800","But, you know..."
The.Dark.Knight,"00:15:51,978","00:15:55,311","...if you said you were rattled, we could take the rest of the day off."
The.Dark.Knight,"00:15:55,481","00:15:58,399",Can't. I dragged the head of the major crimes unit down here.
The.Dark.Knight,"00:15:58,568","00:16:03,313","Oh, Jim Gordon? he's a friend, actually. try to be nice."
The.Dark.Knight,"00:16:12,373","00:16:15,160",I hear you got a hell of a right cross.
The.Dark.Knight,"00:16:18,463","00:16:20,586",It's a shame sal's going to walk.
The.Dark.Knight,"00:16:20,757","00:16:22,672","Yeah, well, good thing about the mob"
The.Dark.Knight,"00:16:22,673","00:16:24,801",Is they keep giving you second chances
The.Dark.Knight,"00:16:29,974","00:16:32,299",Lightly irradiated bills.
The.Dark.Knight,"00:16:32,769","00:16:35,057",Fancy stuff for a city cop. have help?
The.Dark.Knight,"00:16:35,521","00:16:37,229",We liaise with various agencies...
The.Dark.Knight,"00:16:37,398","00:16:39,142","Save it, Gordon. I wanna meet him."
The.Dark.Knight,"00:16:39,317","00:16:42,900",Official policy is to arrest the vigilante known as batman on sight.
The.Dark.Knight,"00:16:43,071","00:16:45,229",Mm-hm. what about that floodlight on the top of mcu?
The.Dark.Knight,"00:16:45,406","00:16:47,814",If you got problems with malfunctioning equipment...
The.Dark.Knight,"00:16:47,992","00:16:51,195","...i suggest you take them up with maintenance, counselor."
The.Dark.Knight,"00:16:51,496","00:16:54,034",I've put every money Launderer in Gotham behind bars...
The.Dark.Knight,"00:16:54,207","00:16:56,579",...but the mob is still getting its money out.
The.Dark.Knight,"00:16:56,751","00:17:00,202",I think you and your friend have found the last game in town.
The.Dark.Knight,"00:17:00,380","00:17:03,084","You're trying to hit them where it hurts, their wallets."
The.Dark.Knight,"00:17:03,257","00:17:04,420",It's bold.
The.Dark.Knight,"00:17:05,468","00:17:06,499",You gonna count me in?
The.Dark.Knight,"00:17:07,053","00:17:10,422","In this town, the fewer people know something, the safer the operation."
The.Dark.Knight,"00:17:10,598","00:17:12,840",I don't like that you got your own special unit...
The.Dark.Knight,"00:17:13,017","00:17:15,935",...and it's full of cops I investigated at internal affairs.
The.Dark.Knight,"00:17:16,104","00:17:18,939",If I didn't work with cops you'd investigated while at ia...
The.Dark.Knight,"00:17:19,107","00:17:20,352",...i'd be working alone.
The.Dark.Knight,"00:17:21,109","00:17:23,018",I don't get political points for being an idealist.
The.Dark.Knight,"00:17:23,194","00:17:25,602",I do the best I can with what I have.
The.Dark.Knight,"00:17:29,200","00:17:32,949",You want me to back warrants for search and seizure on five banks...
The.Dark.Knight,"00:17:33,121","00:17:34,947",...without telling me what we're after.
The.Dark.Knight,"00:17:36,040","00:17:38,614",I can give you the names of the banks.
The.Dark.Knight,"00:17:38,793","00:17:40,702","Well, that's a start."
The.Dark.Knight,"00:17:41,087","00:17:43,412","I'll get you your warrants, but I want your trust."
The.Dark.Knight,"00:17:43,589","00:17:45,249","Oh, you don't have to sell me, Dent."
The.Dark.Knight,"00:17:45,425","00:17:47,417",We all know you're Gotham's White knight.
